customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8301-LTA,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,54.69,1072.42,No
9730-BNZ,Female,0,No,Yes,6,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,67.2,363.94,Yes
2435-VJI,Female,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.03,1112.17,No
8966-XRF,Male,0,Yes,Yes,28,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.45,1387.27,No
6400-NBP,Male,0,Yes,Yes,45,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,71.54,3136.89,No
7330-IRA,Female,0,Yes,No,18,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,62.42,1125.77,No
8083-XTX,Female,0,No,Yes,11,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,49.69,567.83,Yes
4762-ZDN,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,58.08,653.93,No
3284-AHC,Male,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),55.28,3729.4,No
9598-IIY,Male,1,No,No,69,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.33,3337.88,No
2103-KZZ,Female,0,Yes,Yes,16,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),72.31,1139.06,No
7670-IJB,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,55.28,785.46,No
1059-AAR,Male,0,No,No,3,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,58.03,166.77,Yes
5120-IWB,Male,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.52,1950.21,No
6861-GBN,Female,0,No,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.16,1976.65,No
2424-LSP,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.7,2336.61,No
4992-FSJ,Male,0,Yes,No,21,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,61.3,1291.65,No
9120-UTP,Female,0,Yes,Yes,46,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),100.12,4667.55,Yes
6903-NVU,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.74,181.16,No
4972-NQN,Female,0,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.49,3718.17,No
8334-RWP,Male,0,No,Yes,42,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,81.13,3444.48,Yes
4352-DIV,Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,98.81,2390.74,No
2930-DWS,Female,0,Yes,Yes,51,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,51.15,2627.95,Yes
6200-VOG,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,68.43,3236.06,No
3173-JJG,Male,1,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),28.47,905.13,No
1709-AIS,Male,0,No,No,13,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),55.72,761.98,No
9756-EPU,Male,0,Yes,No,1,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,57.31,80.92,No
7111-RPW,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.89,3720.03,No
6895-ZXV,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,98.81,2005.98,Yes
9336-IBG,Female,0,Yes,No,22,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),76.67,1658.97,Yes
3412-SEX,Male,0,No,No,49,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),75.89,3727.11,No
9175-KUL,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,86.86,1504.95,No
9358-JAA,Male,0,Yes,No,27,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),56.24,1498.06,No
6449-PBU,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,81.86,4162.11,No
2551-XVR,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,93.79,4051.75,Yes
6635-PNC,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.62,3251.57,No
1247-UHZ,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),78.98,0.0,Yes
4206-NLM,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,73.42,2332.28,No
2129-CGI,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,98.36,3330.92,Yes
7040-XQT,Female,0,No,No,46,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.91,3422.02,Yes
4179-PJC,Male,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,47.1,523.28,No
8382-YHM,Female,0,No,Yes,11,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,71.21,756.48,No
1589-EIO,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,78.21,4311.25,No
2377-UHW,Male,1,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),72.77,3629.91,Yes
3846-NFZ,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),64.22,3829.94,Yes
3663-BQJ,Male,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),43.08,751.69,No
6118-VBV,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,72.49,5305.91,No
3634-GLL,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,67.11,1316.52,No
1244-VZK,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.03,1419.9,No
3123-FQK,Male,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.07,618.57,Yes
2027-YJX,Male,0,No,No,67,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.78,3722.76,No
1190-QDC,Female,0,Yes,No,24,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,82.89,2009.96,Yes
2134-KQU,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),81.98,4715.58,Yes
1206-PIA,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,36.11,885.11,No
2671-YRT,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,51.13,2971.57,No
1358-ZQQ,Female,0,Yes,No,33,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.42,860.2,No
6299-PCW,Male,0,Yes,No,4,No,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.61,314.06,No
7279-EFP,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,39.61,539.52,No
1838-WBU,Female,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),100.52,4860.43,No
9734-JHZ,Female,1,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.37,422.77,No
8670-ENK,Male,0,Yes,No,20,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,48.43,1007.39,Yes
8701-TUK,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.32,1419.35,No
3350-LMW,Male,1,Yes,No,18,No,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.44,1593.69,Yes
3017-RJY,Male,0,Yes,Yes,9,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),81.47,754.64,No
9729-CKU,Female,1,No,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),31.04,1407.74,No
2102-GNN,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,68.39,3399.3,No
7425-XIJ,Male,0,Yes,No,53,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.72,1797.7,No
5157-WVC,Male,0,Yes,No,68,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,53.35,3686.69,No
3781-XWS,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),97.54,864.21,No
7930-HTP,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,67.27,2106.72,No
8895-CPQ,Female,0,No,No,17,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.12,1041.26,Yes
4961-IWZ,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),78.01,5079.83,No
6342-TID,Female,1,Yes,No,39,No,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,74.48,2887.55,No
3014-FJX,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,55.99,374.38,Yes
7784-LFY,Male,0,Yes,No,50,No,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.85,3819.57,No
7026-YLO,Female,1,No,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,71.38,171.74,No
2450-FQQ,Female,0,No,No,20,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.0,611.84,No
9792-ZAW,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.64,1679.22,Yes
6722-GDX,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.78,2749.17,No
1270-NFZ,Male,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.34,5002.19,No
2294-RHH,Male,0,No,No,41,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),88.88,3675.37,Yes
6593-HXM,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,81.78,4961.6,No
1679-NGX,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.76,1240.31,No
1194-DMH,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.04,125.05,No
4259-FXA,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.2,422.04,No
2135-YMY,Male,0,No,No,56,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,49.94,2796.77,Yes
8506-HSD,Female,0,Yes,Yes,2,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,65.76,162.59,Yes
6514-IRD,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.26,787.93,No
8532-GMV,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,49.92,17.0,No
5316-NDS,Female,0,No,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),48.06,1084.61,No
9723-TXZ,Male,0,Yes,Yes,43,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,63.47,2659.86,No
7022-WNJ,Male,0,No,No,12,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,54.24,639.08,No
6177-WEQ,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,76.97,2589.88,No
7223-SSQ,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,92.43,6708.35,No
6522-YAL,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,86.66,494.54,Yes
1678-WDU,Male,0,No,Yes,4,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,29.75,133.81,No
7412-ILF,Female,1,Yes,Yes,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.62,1245.52,Yes
8301-SZP,Male,1,No,No,60,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.63,1538.04,No
5649-YIW,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,62.47,1787.19,Yes
6210-UIM,Female,0,Yes,No,46,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.1,3498.16,Yes
4537-UBY,Female,0,No,Yes,2,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),90.44,111.33,No
4008-KZC,Male,0,No,No,53,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,39.85,2115.63,No
7726-CYH,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),56.57,166.26,No
3825-TFC,Female,1,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),50.41,2620.57,No
1641-XOY,Female,1,Yes,No,10,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.74,337.08,No
8296-JZU,Female,0,No,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,61.37,3759.92,No
2866-EBB,Male,0,Yes,No,21,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),67.09,1447.94,No
5005-KKB,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),39.5,544.16,No
6520-BPD,Female,0,No,No,24,No,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.81,1997.66,No
6211-HZD,Female,1,No,Yes,0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,75.92,0.0,Yes
8282-PMV,Female,1,No,No,12,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,42.84,447.23,Yes
2742-WVW,Female,1,No,No,43,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,46.4,2049.82,No
1492-OJG,Male,0,Yes,No,21,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),92.83,1851.21,No
3960-OAQ,Male,0,No,No,25,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.02,782.96,No
4094-SFS,Male,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,58.42,3390.3,No
6728-FHG,Male,1,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),79.16,665.91,Yes
9324-QTC,Female,0,No,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,41.94,1181.72,No
2155-ZUU,Male,0,Yes,No,13,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.93,1037.89,Yes
9364-VBH,Female,0,No,Yes,35,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),56.2,2012.15,No
4649-DXY,Female,0,Yes,No,24,No,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),92.68,2249.44,No
2434-TVA,Female,0,Yes,No,3,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),64.49,203.1,No
2125-YGU,Male,0,Yes,No,5,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),47.99,227.53,No
6935-OAO,Male,0,No,No,62,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,67.19,4129.61,No
8052-HRK,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,75.39,296.85,Yes
9528-NAE,Female,0,Yes,No,57,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),49.32,2768.13,No
2750-JKN,Male,0,Yes,No,66,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,91.82,6127.21,No
7449-SMO,Female,0,No,No,34,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,66.37,2267.75,No
1985-UBZ,Female,1,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,65.7,1414.95,Yes
4120-LEI,Female,1,No,Yes,56,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),79.83,4525.29,No
2588-IHS,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),60.88,4320.86,No
6242-TUW,Male,0,Yes,No,8,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.3,315.36,No
2874-JLL,Female,0,Yes,No,70,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.31,4619.6,No
7509-BWO,Female,0,Yes,No,68,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.07,2332.04,No
2880-IVP,Male,0,No,Yes,10,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.13,466.87,Yes
4914-XQE,Male,0,No,Yes,3,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.12,133.04,Yes
5178-ZTQ,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,81.78,4378.18,Yes
7487-LNC,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,60.35,282.46,Yes
9582-EXX,Female,0,No,No,43,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,55.68,2385.23,No
4041-ZDC,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),78.53,297.6,Yes
2321-XGZ,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.06,1870.11,No
6885-HET,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.64,418.88,Yes
6062-DTW,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,79.14,Yes
2864-NHG,Male,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),70.94,254.68,Yes
1406-ZCJ,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),43.32,573.96,No
4368-UHX,Male,0,No,Yes,39,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),34.16,1323.47,No
2921-UID,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.6,363.71,Yes
1978-QSQ,Female,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.17,1458.77,No
6342-NGU,Male,0,Yes,Yes,44,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,34.08,1458.49,No
2220-EBQ,Male,0,Yes,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),76.4,1655.66,No
7116-VFO,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),88.7,6426.41,Yes
