customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability,risk_level,main_risk_factors,recommended_action
9214-XWS,Female,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.34,0.0,1,0.7156747775015033,High,月額契約で解約しやすい / 利用期間が短い / Electronic check利用,長期契約特典: 1年契約への移行割引やポイント付与を提案する / オンボーディング強化: 初期活用サポートや利用定着メールを送る / 支払い方法変更: 自動支払いへの変更特典を提案する
7487-LNC,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,60.35,282.46,1,0.7156707662864071,High,月額契約で解約しやすい / 利用期間が短い / OnlineSecurity未加入,長期契約特典: 1年契約への移行割引やポイント付与を提案する / オンボーディング強化: 初期活用サポートや利用定着メールを送る / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
6626-NPZ,Female,0,No,No,39,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),88.95,3443.85,1,0.7156601904542116,High,月額契約で解約しやすい / 月額料金が高い / OnlineSecurity未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
4239-QKK,Male,0,No,No,30,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.99,1966.31,1,0.7155713521871304,High,月額契約で解約しやすい / TechSupport未加入 / OnlineSecurity未加入 / Electronic check利用,長期契約特典: 1年契約への移行割引やポイント付与を提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
6367-TVV,Female,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,76.21,864.74,0,0.7155664845983097,High,月額料金が高い / 利用期間が短い / TechSupport未加入 / OnlineSecurity未加入 / Fiber optic利用で料金・品質不満の可能性,料金プラン見直し: 利用状況に合う低負担プランを提案する / オンボーディング強化: 初期活用サポートや利用定着メールを送る / サポート加入キャンペーン: 初月無料のTechSupportを提案する
8102-XQJ,Male,1,No,No,45,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.84,3492.09,1,0.7155607444609328,High,月額契約で解約しやすい / 月額料金が高い / TechSupport未加入 / OnlineSecurity未加入 / Electronic check利用,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する
3382-XIR,Male,0,Yes,No,14,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),46.34,653.43,0,0.7150011190438084,High,月額契約で解約しやすい / TechSupport未加入 / OnlineSecurity未加入,長期契約特典: 1年契約への移行割引やポイント付与を提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
4061-CJE,Male,1,No,No,25,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.05,1352.94,1,0.7148612906920689,High,月額契約で解約しやすい / TechSupport未加入 / OnlineSecurity未加入,長期契約特典: 1年契約への移行割引やポイント付与を提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
7325-IOI,Female,0,No,No,11,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.17,632.17,0,0.7148299227060113,High,月額契約で解約しやすい / 利用期間が短い / TechSupport未加入 / OnlineSecurity未加入,長期契約特典: 1年契約への移行割引やポイント付与を提案する / オンボーディング強化: 初期活用サポートや利用定着メールを送る / サポート加入キャンペーン: 初月無料のTechSupportを提案する
9056-YOB,Female,0,Yes,No,42,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.78,2690.53,1,0.714817992860203,High,月額契約で解約しやすい / TechSupport未加入 / OnlineSecurity未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
3832-OJB,Female,1,No,Yes,0,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,68.58,0.0,1,0.7148042529030614,High,利用期間が短い / TechSupport未加入 / Electronic check利用,オンボーディング強化: 初期活用サポートや利用定着メールを送る / サポート加入キャンペーン: 初月無料のTechSupportを提案する / 支払い方法変更: 自動支払いへの変更特典を提案する
6545-MCL,Female,0,Yes,Yes,28,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.35,1796.23,1,0.7147635276181656,High,月額契約で解約しやすい / TechSupport未加入 / OnlineSecurity未加入 / Electronic check利用,長期契約特典: 1年契約への移行割引やポイント付与を提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
4411-UUI,Female,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.34,162.02,0,0.7147259651754705,High,月額契約で解約しやすい / 利用期間が短い / Electronic check利用,長期契約特典: 1年契約への移行割引やポイント付与を提案する / オンボーディング強化: 初期活用サポートや利用定着メールを送る / 支払い方法変更: 自動支払いへの変更特典を提案する
8845-PGL,Male,1,No,Yes,21,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,75.23,1517.97,0,0.7146780615147936,High,月額料金が高い / TechSupport未加入 / OnlineSecurity未加入 / Fiber optic利用で料金・品質不満の可能性,料金プラン見直し: 利用状況に合う低負担プランを提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
6723-FGY,Female,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.48,2937.81,0,0.7139316568058955,High,月額契約で解約しやすい / TechSupport未加入 / OnlineSecurity未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
5478-CWV,Female,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,49.53,185.55,1,0.7138903414384741,High,利用期間が短い / TechSupport未加入 / Electronic check利用 / Fiber optic利用で料金・品質不満の可能性,オンボーディング強化: 初期活用サポートや利用定着メールを送る / サポート加入キャンペーン: 初月無料のTechSupportを提案する / 支払い方法変更: 自動支払いへの変更特典を提案する
7964-FAO,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,82.81,2724.15,0,0.7137691207459846,High,月額契約で解約しやすい / 月額料金が高い / TechSupport未加入 / Electronic check利用 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する
4009-IXG,Female,0,No,No,36,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.96,3239.56,0,0.7136691924481847,High,月額契約で解約しやすい / 月額料金が高い / TechSupport未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する
6275-HWM,Male,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),83.25,2583.8,0,0.7134232939613345,High,月額契約で解約しやすい / 月額料金が高い / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / 満足度確認: 通信品質・料金への不満をヒアリングする
5442-GNC,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,70.84,2166.57,0,0.7134168583539441,High,月額契約で解約しやすい / TechSupport未加入 / OnlineSecurity未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
9346-DOR,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,57.47,1822.14,0,0.7130745763564934,High,月額契約で解約しやすい / TechSupport未加入 / OnlineSecurity未加入 / Electronic check利用 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
9178-NQJ,Male,0,No,No,16,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,52.78,874.58,0,0.7124862371326169,High,月額契約で解約しやすい / TechSupport未加入 / Electronic check利用,長期契約特典: 1年契約への移行割引やポイント付与を提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する / 支払い方法変更: 自動支払いへの変更特典を提案する
8867-VKE,Male,0,No,Yes,6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,49.1,292.74,1,0.7124064009813353,High,月額契約で解約しやすい / 利用期間が短い / Electronic check利用,長期契約特典: 1年契約への移行割引やポイント付与を提案する / オンボーディング強化: 初期活用サポートや利用定着メールを送る / 支払い方法変更: 自動支払いへの変更特典を提案する
5227-CXH,Male,0,No,No,0,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),61.77,0.0,0,0.712204452689767,High,利用期間が短い / TechSupport未加入 / OnlineSecurity未加入,オンボーディング強化: 初期活用サポートや利用定着メールを送る / サポート加入キャンペーン: 初月無料のTechSupportを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
2432-TQK,Male,1,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,81.98,1734.21,0,0.7120572741994218,High,月額料金が高い / OnlineSecurity未加入 / Electronic check利用 / Fiber optic利用で料金・品質不満の可能性,料金プラン見直し: 利用状況に合う低負担プランを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す / 支払い方法変更: 自動支払いへの変更特典を提案する
3063-VUW,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.75,2544.27,1,0.711917709183793,High,月額契約で解約しやすい / TechSupport未加入 / OnlineSecurity未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
